timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.9538,-74.9219,-6.1954,15.2767,0.9015,0.4558,15.0917,0.9817,0.0243,0.0047,0.0195,0.6637,0.0555,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.050000,1,NORMAL,0,0.9556,-79.4753,-6.8055,15.155,0.8171,0.3243,14.5445,0.9788,0.0228,0.0099,0.0115,0.6966,0.0526,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9607,-80.0428,-11.9253,19.049,0.6548,0.4267,11.2097,0.9884,0.0185,0.007,0.0187,0.6768,0.0532,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9688,-82.6779,-6.4864,19.8374,0.6987,0.4029,11.8821,0.9843,0.0217,0.0123,0.0204,0.545,0.0562,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9756,-73.066,-5.818,24.0368,0.8619,0.4375,15.1353,0.9857,0.0201,0.0069,0.0228,0.5845,0.0653,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.250000,5,NORMAL,0,0.969,-81.9965,-7.2647,11.6999,0.83,0.482,10.2229,0.9856,0.0298,0.0065,0.0097,0.7685,0.0696,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.300000,6,NORMAL,0,0.965,-69.9427,-5.317,15.7725,0.7412,0.5062,17.055,0.9878,0.0156,0.014,0.0123,0.6232,0.0534,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.350000,7,NORMAL,0,0.9774,-70.7301,-7.1703,19.3899,0.7835,0.4591,4.4113,0.9835,0.0212,0.0045,0.0169,0.6336,0.0676,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.400000,8,HO_FAILURE,1,0.709,-87.976,-8.9033,11.0685,0.4394,0.5739,14.6861,0.9818,0.2541,0.1715,0.0124,0.6343,0.0479,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.450000,9,HO_FAILURE,1,0.702,-96.2166,-8.5698,10.7485,0.5134,0.5987,8.3904,0.9798,0.2035,0.1168,0.0127,0.6645,0.056,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.500000,10,HO_FAILURE,1,0.694,-91.7278,-9.6969,10.1477,0.4753,0.7175,13.0494,0.98,0.1485,0.1328,0.0196,0.606,0.0488,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.550000,11,HO_FAILURE,1,0.7795,-83.1085,-6.3717,14.1837,0.3573,0.5927,11.8533,0.978,0.2879,0.1599,0.0198,0.6207,0.033,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.600000,12,HO_FAILURE,1,0.7701,-89.1001,-8.5997,20.9643,0.6448,0.5149,16.4308,0.9792,0.1772,0.1311,0.012,0.6069,0.0445,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.650000,13,HO_FAILURE,1,0.6775,-82.2434,-9.0264,9.3852,0.5899,0.557,8.6931,0.9884,0.2097,0.1289,0.0177,0.7483,0.0436,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.700000,14,HO_FAILURE,1,0.6352,-90.0163,-9.8194,7.8549,0.4884,0.3073,10.1794,0.9873,0.1863,0.1981,0.0131,0.6806,0.0514,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.750000,15,HO_FAILURE,1,0.7287,-84.3982,-0.1475,9.1971,0.48,0.5456,10.2905,0.9866,0.2424,0.1228,0.0127,0.7506,0.0446,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.800000,16,HO_FAILURE,1,0.6886,-81.1539,-4.3028,12.8106,0.5915,0.5569,11.4159,0.9847,0.2305,0.1641,0.0229,0.7288,0.0587,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.850000,17,HO_FAILURE,1,0.6758,-79.5954,-5.0547,9.729,0.3174,0.6164,13.9214,0.984,0.1757,0.0685,0.0141,0.5196,0.0621,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.900000,18,HO_FAILURE,1,0.7399,-82.2417,-4.5053,14.3235,0.4823,0.4819,10.4131,0.9797,0.2158,0.1419,0.0059,0.6716,0.0309,Cell-03,8,HO_FAILURE
2024-01-15T08:00:00.950000,19,HO_FAILURE,1,0.6597,-74.3295,-7.7885,14.0985,0.5395,0.6521,14.1975,0.9864,0.1733,0.1604,0.0093,0.8429,0.0652,Cell-03,8,HO_FAILURE
