timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.9567,-80.3565,-10.426,14.7717,0.854,0.459,6.912,0.9824,0.0142,0.0106,0.0128,0.5264,0.0517,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.050000,1,NORMAL,0,0.9699,-79.7685,-8.5298,15.2928,0.8795,0.3898,9.8345,0.9847,0.019,0.0101,0.0211,0.7479,0.0462,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9674,-67.5575,-4.946,15.3723,0.8274,0.4496,14.7792,0.9912,0.0148,0.0059,0.0195,0.6618,0.0277,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9517,-71.6871,-6.3218,13.9515,0.8679,0.4062,8.9326,0.9822,0.0139,0.0062,0.0057,0.6441,0.0559,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9542,-74.9149,-9.6093,20.0064,0.5948,0.4698,6.5467,0.984,0.0165,0.0069,0.0074,0.7828,0.0371,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.250000,5,NORMAL,0,0.9553,-66.0259,-7.3546,14.2372,0.7697,0.4035,6.937,0.9812,0.0199,0.0118,0.0141,0.6409,0.0418,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.300000,6,NORMAL,0,0.9738,-70.4884,-6.4213,18.3355,0.6521,0.4961,12.172,0.9835,0.0222,0.0087,0.0097,0.6243,0.031,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.350000,7,NORMAL,0,0.9657,-68.3494,-11.5912,18.3859,0.8335,0.4771,9.7614,0.9795,0.0171,0.0116,0.0065,0.5527,0.0454,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.400000,8,NORMAL,0,0.9572,-75.2084,-5.1709,14.3885,0.7683,0.4194,10.9962,0.9771,0.0168,0.0061,0.0182,0.6836,0.0345,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.450000,9,NORMAL,0,0.9619,-77.5013,-4.0906,18.8769,0.6938,0.3656,10.8644,0.9868,0.0224,0.0086,0.014,0.6391,0.0487,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.500000,10,NORMAL,0,0.9507,-75.3065,-9.1545,13.0415,0.9734,0.4418,12.0393,0.9831,0.0237,0.0045,0.0134,0.5738,0.0572,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.550000,11,NORMAL,0,0.9584,-69.4934,-8.1986,20.3235,0.812,0.4941,9.1945,0.9895,0.0107,0.0081,0.0123,0.5376,0.0411,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.600000,12,NORMAL,0,0.9599,-75.9828,-9.0497,18.2401,0.7136,0.3866,11.1328,0.9859,0.0242,0.0106,0.0162,0.6844,0.0531,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.650000,13,TIMING_DRIFT,1,0.8695,-79.5724,-12.0963,12.9802,0.5701,0.4008,13.685,0.9854,0.0197,0.0805,0.0169,0.636,0.3998,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.700000,14,TIMING_DRIFT,1,0.827,-69.3504,-11.3681,14.0514,0.5811,0.4596,11.6359,0.9778,0.0268,0.1004,0.0118,0.7149,0.3035,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.750000,15,TIMING_DRIFT,1,0.8048,-78.7742,-8.8697,11.8539,0.4203,0.4015,9.911,0.992,0.0188,0.1041,0.0076,0.6482,0.4524,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.800000,16,TIMING_DRIFT,1,0.8201,-74.0551,-12.2138,12.9023,0.6929,0.4806,13.182,0.9835,0.0219,0.1089,0.0158,0.6362,0.4231,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.850000,17,TIMING_DRIFT,1,0.828,-76.7696,-10.0554,11.6551,0.6706,0.4469,9.1594,0.9852,0.0214,0.0545,0.0102,0.5457,0.4654,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.900000,18,TIMING_DRIFT,1,0.8402,-77.1204,-8.199,12.8462,0.7495,0.5175,7.7915,0.9816,0.0228,0.1055,0.0099,0.6152,0.4435,Cell-49,123,TIMING_DRIFT
2024-01-15T08:00:00.950000,19,TIMING_DRIFT,1,0.8299,-75.0722,-10.1698,16.2941,0.6259,0.4113,14.9411,0.9799,0.0222,0.0739,0.0141,0.6374,0.4806,Cell-49,123,TIMING_DRIFT
