timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.9664,-78.9429,-3.8464,16.9959,0.7149,0.4067,9.0549,0.9876,0.017,0.0071,0.0198,0.6999,0.0502,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.050000,1,NORMAL,0,0.9664,-74.9387,-8.8623,17.9924,0.8193,0.4112,13.2593,0.9808,0.017,0.0058,0.0122,0.753,0.0573,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9564,-72.8125,-8.7812,15.9528,0.6611,0.488,7.9084,0.9847,0.0153,0.0103,0.0133,0.6392,0.049,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9674,-74.935,-8.0865,16.4448,0.654,0.3417,14.1554,0.9835,0.0167,0.0038,0.0064,0.5937,0.0589,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9605,-72.9976,-9.2061,19.9166,0.7519,0.3338,11.1931,0.9942,0.0289,0.0095,0.0143,0.6743,0.0532,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.250000,5,NORMAL,0,0.9647,-72.7953,-7.5835,17.0521,0.6844,0.3878,14.3986,0.9848,0.0215,0.0072,0.0097,0.6309,0.0398,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.300000,6,NORMAL,0,0.9563,-68.9718,-8.8402,15.7755,0.9094,0.477,10.8855,0.9871,0.0188,0.0059,0.0174,0.6241,0.0508,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.350000,7,NORMAL,0,0.9732,-70.4439,-9.1002,19.4581,0.6898,0.4515,12.4455,0.9869,0.0185,0.0143,0.0105,0.7277,0.0397,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.400000,8,NORMAL,0,0.969,-72.1211,-7.89,16.514,0.7913,0.4387,17.3698,0.9806,0.0172,0.0089,0.0137,0.642,0.0607,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.450000,9,BEAM_FAILURE,1,0.7745,-101.2993,-3.1908,13.1734,0.3918,0.2963,15.1149,0.9809,0.0173,0.1158,0.0154,0.541,0.051,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.500000,10,BEAM_FAILURE,1,0.8067,-85.0434,-7.9869,11.9025,0.592,0.432,10.4189,0.9811,0.0265,0.1408,0.0148,0.733,0.0495,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.550000,11,BEAM_FAILURE,1,0.8417,-83.8925,-10.0789,11.5103,0.2597,0.3787,14.1025,0.981,0.0239,0.0888,0.0153,0.495,0.0444,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.600000,12,BEAM_FAILURE,1,0.7645,-108.8738,-5.3457,7.4386,0.3692,0.4388,12.0773,0.9826,0.0215,0.1066,0.0127,0.6226,0.027,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.650000,13,BEAM_FAILURE,1,0.781,-86.1227,-7.7898,8.7847,0.3836,0.4071,9.2154,0.988,0.0235,0.0869,0.0124,0.6452,0.0569,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.700000,14,BEAM_FAILURE,1,0.7854,-91.263,-10.6027,7.5712,0.2364,0.3821,13.4868,0.9806,0.0204,0.0936,0.0165,0.6688,0.0458,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.750000,15,BEAM_FAILURE,1,0.7692,-79.9238,-6.6971,2.7262,0.1294,0.4823,16.3617,0.9953,0.0148,0.1348,0.0137,0.6046,0.0313,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.800000,16,BEAM_FAILURE,1,0.8235,-91.7951,-7.694,8.962,0.4478,0.5334,13.6924,0.9868,0.0194,0.1132,0.0103,0.5728,0.0542,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.850000,17,BEAM_FAILURE,1,0.8059,-82.8022,-9.4443,14.5997,0.2073,0.4432,14.5265,0.9935,0.0127,0.1445,0.0049,0.6883,0.0562,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.900000,18,BEAM_FAILURE,1,0.7977,-87.5057,-8.4345,15.8224,0.3851,0.3839,8.9682,0.9905,0.0192,0.1049,0.0118,0.6837,0.0492,Cell-41,80,BEAM_FAILURE
2024-01-15T08:00:00.950000,19,BEAM_FAILURE,1,0.8599,-89.3521,-6.3163,2.7156,0.228,0.5409,11.3995,0.9894,0.0226,0.1096,0.0212,0.584,0.0673,Cell-41,80,BEAM_FAILURE
