timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.9686,-75.5452,-8.8706,19.4104,0.7711,0.4149,13.1932,0.9798,0.0271,0.0073,0.0156,0.6464,0.0565,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.050000,1,NORMAL,0,0.9677,-75.2496,-5.1025,8.39,0.8794,0.4844,6.4926,0.9896,0.0253,0.0097,0.0072,0.7046,0.0601,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9604,-72.7943,-8.7064,20.6561,0.7549,0.3794,11.8821,0.9783,0.0193,0.0091,0.0193,0.6699,0.0357,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9758,-67.8192,-7.7749,15.7442,0.7375,0.4058,12.836,0.9835,0.0157,0.0111,0.0163,0.5658,0.0529,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9663,-78.5903,-5.6099,18.4047,0.7627,0.4142,13.3318,0.9846,0.0196,0.0112,0.0079,0.5499,0.0578,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.250000,5,NORMAL,0,0.9843,-70.6175,-4.2716,16.6969,0.729,0.452,14.8609,0.9784,0.0189,0.0079,0.0116,0.605,0.0584,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.300000,6,NORMAL,0,0.9688,-71.0077,-7.3263,15.3802,0.8138,0.3534,11.0647,0.9798,0.0169,0.0083,0.0127,0.5793,0.0614,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.350000,7,NORMAL,0,0.964,-77.6396,-10.1648,12.384,0.7622,0.3235,14.1361,0.9851,0.0278,0.0087,0.0114,0.4996,0.0581,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.400000,8,NORMAL,0,0.9546,-77.0407,-4.6518,19.833,0.8112,0.4861,14.7211,0.9929,0.017,0.0069,0.0104,0.6474,0.0487,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.450000,9,NORMAL,0,0.951,-78.2695,-5.1218,18.7326,0.8372,0.4116,6.3387,0.9844,0.0252,0.0044,0.0187,0.5139,0.0502,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.500000,10,NORMAL,0,0.9694,-76.5606,-3.0551,16.5204,0.7337,0.4343,9.7351,0.9778,0.0145,0.0103,0.0135,0.7862,0.0456,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.550000,11,NORMAL,0,0.9707,-72.4458,-8.9123,15.3636,0.6415,0.4587,15.5948,0.9771,0.0181,0.006,0.0178,0.6237,0.0632,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.600000,12,PDCP_DELAY,1,0.9619,-81.1819,-8.9376,15.4503,0.5265,0.4558,108.4789,0.9914,0.0164,0.007,0.0202,0.71,0.0664,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.650000,13,PDCP_DELAY,1,0.9689,-78.002,-3.8857,17.5915,0.5454,0.4621,136.3343,0.9859,0.0304,0.006,0.0183,0.5866,0.0532,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.700000,14,PDCP_DELAY,1,0.9666,-71.047,-5.5837,15.6781,0.634,0.5047,100.9968,0.9889,0.0097,0.0059,0.0148,0.754,0.0445,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.750000,15,PDCP_DELAY,1,0.9684,-75.4049,-6.1098,17.957,0.4251,0.5311,140.0228,0.9912,0.0239,0.006,0.0093,0.7866,0.0342,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.800000,16,PDCP_DELAY,1,0.9614,-71.7738,-4.7225,15.4584,0.4676,0.417,123.4523,0.9896,0.0192,0.0039,0.0208,0.5448,0.044,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.850000,17,PDCP_DELAY,1,0.9634,-69.9709,-9.053,13.3825,0.4848,0.499,180.3027,0.9855,0.0209,0.0057,0.0195,0.6073,0.0221,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.900000,18,PDCP_DELAY,1,0.9605,-76.4071,-8.3402,14.7581,0.4528,0.3461,135.1625,0.9894,0.0187,0.0044,0.0053,0.5788,0.0542,Cell-41,101,PDCP_DELAY
2024-01-15T08:00:00.950000,19,PDCP_DELAY,1,0.9765,-74.7296,-10.4272,12.5115,0.5648,0.5988,112.6103,0.9765,0.0289,0.001,0.0058,0.7937,0.0502,Cell-41,101,PDCP_DELAY
