timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.9616,-75.0523,-10.2683,21.0875,0.6365,0.4578,11.0204,0.9791,0.021,0.0033,0.0152,0.5362,0.0546,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.050000,1,NORMAL,0,0.9576,-77.255,-7.4121,15.6824,0.7754,0.314,13.8926,0.9938,0.034,0.0083,0.0189,0.5075,0.065,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9712,-77.4197,-5.5256,17.2366,0.7434,0.4533,8.8099,0.9901,0.0147,0.0048,0.0105,0.7108,0.0438,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9542,-78.0284,-8.0641,14.4571,0.6879,0.5678,9.4183,0.9834,0.0182,0.0067,0.0181,0.7259,0.0469,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9551,-68.6278,-8.1907,23.191,0.6004,0.4337,17.7558,0.9832,0.0189,0.0089,0.0122,0.625,0.0466,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.250000,5,NORMAL,0,0.96,-68.8557,-7.0778,18.7519,0.8447,0.4015,9.6774,0.982,0.02,0.0048,0.0125,0.6087,0.0712,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.300000,6,NORMAL,0,0.9428,-75.8981,-4.5486,18.3655,0.8403,0.427,9.998,0.9738,0.021,0.0057,0.011,0.6101,0.0674,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.350000,7,NORMAL,0,0.9842,-73.914,-8.9295,14.4683,0.8175,0.5448,11.258,0.9731,0.0234,0.011,0.0071,0.6641,0.0545,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.400000,8,PRB_CONGESTION,1,0.8407,-69.9203,-14.2919,10.7429,0.3364,0.8127,82.301,0.9744,0.0163,0.0071,0.018,0.6468,0.0579,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.450000,9,PRB_CONGESTION,1,0.9075,-72.6475,-12.9571,19.7395,0.4607,0.7055,98.53,0.9916,0.0199,0.0054,0.0139,0.5274,0.0387,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.500000,10,PRB_CONGESTION,1,0.899,-73.185,-15.8006,13.0898,0.1464,0.8401,85.4291,0.978,0.0092,0.0079,0.0122,0.5357,0.0619,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.550000,11,PRB_CONGESTION,1,0.8695,-68.1784,-11.4978,13.1093,0.3253,0.8411,88.2037,0.9922,0.0167,0.0033,0.0097,0.7295,0.0525,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.600000,12,PRB_CONGESTION,1,0.8487,-72.5732,-13.3925,11.4597,0.199,0.8784,68.8201,0.983,0.0275,0.0048,0.0158,0.7696,0.0369,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.650000,13,PRB_CONGESTION,1,0.8441,-77.5232,-14.3381,24.4324,0.4075,0.7773,82.4178,0.9898,0.0235,0.0136,0.0129,0.5622,0.0464,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.700000,14,PRB_CONGESTION,1,0.8216,-85.3419,-12.2638,16.4412,0.086,0.9633,105.3787,0.9831,0.0197,0.0094,0.0204,0.6233,0.0652,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.750000,15,PRB_CONGESTION,1,0.8707,-79.1976,-9.1134,13.9755,0.4028,0.7737,91.3689,0.9887,0.0099,0.009,0.0136,0.5829,0.0426,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.800000,16,PRB_CONGESTION,1,0.7553,-78.5064,-13.2188,12.2607,0.4829,0.9082,90.1206,0.984,0.022,0.0062,0.0225,0.6372,0.0562,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.850000,17,PRB_CONGESTION,1,0.9076,-82.0446,-10.2595,16.0056,0.307,0.8017,96.0106,0.9814,0.0156,0.009,0.0083,0.6302,0.0533,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.900000,18,PRB_CONGESTION,1,0.8954,-78.5703,-9.9427,11.0348,0.4083,0.9527,68.4219,0.9769,0.0219,0.0085,0.0227,0.6695,0.046,Cell-22,23,PRB_CONGESTION
2024-01-15T08:00:00.950000,19,PRB_CONGESTION,1,0.8685,-83.3588,-6.0595,16.5528,0.3255,0.8558,81.0088,0.9921,0.0215,0.0102,0.022,0.6518,0.0532,Cell-22,23,PRB_CONGESTION
