timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.9656,-83.5173,-8.4096,17.7845,0.712,0.3826,9.8205,0.9873,0.02,0.0046,0.0198,0.5406,0.0329,Cell-27,154,NORMAL
2024-01-15T08:00:00.050000,1,NORMAL,0,0.963,-76.2511,-7.8544,14.456,0.8514,0.54,11.9351,0.9866,0.0094,0.0067,0.0115,0.5814,0.0434,Cell-27,154,NORMAL
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9605,-82.2747,-8.9745,14.875,0.8431,0.4431,12.9951,0.9899,0.0159,0.0088,0.0204,0.5783,0.0297,Cell-27,154,NORMAL
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9595,-70.2174,-9.9061,16.6047,0.7176,0.4067,8.8545,0.9776,0.0178,0.0072,0.0206,0.6553,0.0383,Cell-27,154,NORMAL
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9591,-71.4325,-8.8476,14.7207,0.7866,0.3647,13.4344,0.9868,0.0143,0.0134,0.0144,0.4369,0.0538,Cell-27,154,NORMAL
2024-01-15T08:00:00.250000,5,NORMAL,0,0.9442,-69.8008,-7.8859,17.5615,0.7732,0.4551,10.3045,0.9845,0.0202,-0.0009,0.0175,0.7042,0.0537,Cell-27,154,NORMAL
2024-01-15T08:00:00.300000,6,NORMAL,0,0.9674,-67.4427,-8.2581,17.7161,0.721,0.2801,13.1188,0.9819,0.01,0.0075,0.0141,0.6248,0.0505,Cell-27,154,NORMAL
2024-01-15T08:00:00.350000,7,NORMAL,0,0.9518,-70.4643,-7.3029,21.4733,0.7288,0.4442,6.139,0.9804,0.0127,0.0085,0.0091,0.6082,0.0491,Cell-27,154,NORMAL
2024-01-15T08:00:00.400000,8,NORMAL,0,0.9611,-82.0058,-4.8778,18.0912,0.9056,0.3418,10.6179,0.985,0.0272,0.0127,0.0124,0.5848,0.0491,Cell-27,154,NORMAL
2024-01-15T08:00:00.450000,9,NORMAL,0,0.9739,-74.7456,-7.5334,21.3184,0.8556,0.4888,13.8661,0.9918,0.0139,0.0147,0.0203,0.6372,0.0611,Cell-27,154,NORMAL
2024-01-15T08:00:00.500000,10,NORMAL,0,0.9622,-72.6259,-6.8161,20.5865,0.7432,0.4818,10.6743,0.9887,0.0199,0.0025,0.0113,0.7178,0.047,Cell-27,154,NORMAL
2024-01-15T08:00:00.550000,11,NORMAL,0,0.9747,-81.0665,-6.6077,17.8574,0.7603,0.3375,12.6301,0.98,0.0168,0.0076,0.0132,0.7322,0.0241,Cell-27,154,NORMAL
2024-01-15T08:00:00.600000,12,NORMAL,0,0.9636,-76.8139,-8.017,16.3672,0.8619,0.402,12.3988,0.9895,0.0203,0.0042,0.0129,0.6401,0.0335,Cell-27,154,NORMAL
2024-01-15T08:00:00.650000,13,NORMAL,0,0.9593,-75.3413,-3.9756,19.1133,0.7926,0.5383,13.7635,0.9886,0.018,0.0042,0.0163,0.7958,0.0651,Cell-27,154,NORMAL
2024-01-15T08:00:00.700000,14,NORMAL,0,0.9703,-78.433,-11.1013,15.5333,0.7974,0.387,15.0062,0.9776,0.0194,0.0057,0.02,0.6934,0.0417,Cell-27,154,NORMAL
2024-01-15T08:00:00.750000,15,NORMAL,0,0.9718,-83.1138,-11.573,15.3445,0.6214,0.4121,11.7576,0.983,0.0227,0.0058,0.0085,0.5862,0.0378,Cell-27,154,NORMAL
2024-01-15T08:00:00.800000,16,NORMAL,0,0.9601,-72.0199,-11.5128,16.9809,0.8566,0.495,9.9539,0.9961,0.0147,0.0073,0.0091,0.6846,0.078,Cell-27,154,NORMAL
2024-01-15T08:00:00.850000,17,NORMAL,0,0.9797,-70.768,-9.215,17.4962,0.8693,0.4725,12.2488,0.9857,0.0253,0.0119,0.0075,0.6682,0.0558,Cell-27,154,NORMAL
2024-01-15T08:00:00.900000,18,NORMAL,0,0.9607,-68.6049,-8.577,21.9204,0.7505,0.4382,12.7118,0.9933,0.0237,0.0066,0.0136,0.6279,0.0502,Cell-27,154,NORMAL
2024-01-15T08:00:00.950000,19,NORMAL,0,0.9574,-75.4067,-5.2639,21.971,0.6548,0.2994,10.2206,0.9761,0.0137,0.0091,0.0148,0.5123,0.0617,Cell-27,154,NORMAL
