timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.9659,-85.7577,-6.133,19.6439,0.8998,0.3632,13.7145,0.9755,0.0112,0.0073,0.0121,0.7338,0.0618,Cell-28,173,NORMAL
2024-01-15T08:00:00.050000,1,NORMAL,0,0.9753,-72.0105,-6.718,14.1549,0.892,0.5076,7.8602,0.9873,0.0173,0.0135,0.0101,0.6574,0.0519,Cell-28,173,NORMAL
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9646,-64.2582,-4.6179,13.0872,0.819,0.4192,14.5029,0.9861,0.0159,0.0049,0.013,0.6404,0.0519,Cell-28,173,NORMAL
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9604,-66.4701,-6.9295,20.6219,0.7689,0.3474,14.65,0.98,0.0099,0.0097,0.0112,0.6233,0.0569,Cell-28,173,NORMAL
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9576,-83.011,-5.5612,17.8251,0.8806,0.4638,13.9669,0.9858,0.0208,0.0114,0.0191,0.6029,0.0549,Cell-28,173,NORMAL
2024-01-15T08:00:00.250000,5,NORMAL,0,0.96,-76.563,-6.8632,16.0967,0.7918,0.4466,10.982,0.9886,0.0178,0.0108,0.0157,0.6638,0.041,Cell-28,173,NORMAL
2024-01-15T08:00:00.300000,6,NORMAL,0,0.9631,-74.0257,-5.9512,17.0349,0.8617,0.3671,13.0025,0.9825,0.0277,0.0121,0.0164,0.6072,0.0348,Cell-28,173,NORMAL
2024-01-15T08:00:00.350000,7,NORMAL,0,0.968,-73.9623,-6.2837,13.6009,0.7913,0.45,9.2941,0.9856,0.0164,0.0055,0.0123,0.6287,0.0624,Cell-28,173,NORMAL
2024-01-15T08:00:00.400000,8,NORMAL,0,0.9624,-79.2293,-6.3742,21.0831,0.8456,0.5158,12.5768,0.9858,0.0165,0.0122,0.0145,0.6257,0.0461,Cell-28,173,NORMAL
2024-01-15T08:00:00.450000,9,NORMAL,0,0.9701,-74.5823,-7.621,17.0264,0.7641,0.4096,16.2647,0.976,0.0222,0.0113,0.0058,0.6443,0.0598,Cell-28,173,NORMAL
2024-01-15T08:00:00.500000,10,NORMAL,0,0.959,-73.6573,-9.864,18.0993,0.8822,0.5387,12.7657,0.9786,0.0184,0.0026,0.0135,0.7272,0.0364,Cell-28,173,NORMAL
2024-01-15T08:00:00.550000,11,NORMAL,0,0.9633,-79.0809,-4.4126,19.1961,0.848,0.4405,14.283,0.9904,0.0202,0.0064,0.0103,0.7907,0.0582,Cell-28,173,NORMAL
2024-01-15T08:00:00.600000,12,NORMAL,0,0.9472,-76.2231,-7.1678,23.0168,0.6918,0.4498,10.8008,0.979,0.0267,0.0051,0.0199,0.5224,0.0451,Cell-28,173,NORMAL
2024-01-15T08:00:00.650000,13,NORMAL,0,0.9696,-71.4161,-7.1262,20.9563,0.7569,0.5175,13.0699,0.9887,0.0218,0.0095,0.01,0.5747,0.0446,Cell-28,173,NORMAL
2024-01-15T08:00:00.700000,14,NORMAL,0,0.9691,-77.9431,-8.5922,17.7821,0.8934,0.4622,7.6161,0.9858,0.0185,0.0073,0.015,0.7401,0.0419,Cell-28,173,NORMAL
2024-01-15T08:00:00.750000,15,NORMAL,0,0.9666,-73.5468,-8.4428,16.085,0.7196,0.3906,14.2129,0.9832,0.0195,0.0045,0.0126,0.6683,0.0333,Cell-28,173,NORMAL
2024-01-15T08:00:00.800000,16,NORMAL,0,0.9734,-77.9643,-4.474,19.26,0.6332,0.4394,11.0459,0.9864,0.0281,0.0101,0.0139,0.5382,0.0587,Cell-28,173,NORMAL
2024-01-15T08:00:00.850000,17,NORMAL,0,0.9691,-69.2105,-8.2857,18.8853,0.7603,0.4261,7.4564,0.9866,0.0219,0.0065,0.018,0.7198,0.064,Cell-28,173,NORMAL
2024-01-15T08:00:00.900000,18,NORMAL,0,0.9568,-71.6531,-5.3242,16.9476,0.8916,0.3692,12.2091,0.9764,0.0107,0.0033,0.0221,0.588,0.0423,Cell-28,173,NORMAL
2024-01-15T08:00:00.950000,19,NORMAL,0,0.9683,-78.7178,-5.59,23.5909,0.6023,0.4564,5.8186,0.9782,0.0224,0.0052,0.0163,0.6525,0.0335,Cell-28,173,NORMAL
