timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.9638,-71.0446,-6.0358,14.4646,0.7293,0.3227,12.6038,0.9894,0.0186,0.006,0.0133,0.8345,0.0619,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.050000,1,NORMAL,0,0.9708,-73.3997,-8.0255,15.2801,0.6951,0.3802,9.1387,0.982,0.0195,0.0079,0.0119,0.6896,0.0481,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9667,-78.723,-6.6143,16.3955,0.9087,0.4043,11.7159,0.988,0.0241,0.0108,0.0239,0.703,0.0493,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9608,-75.6691,-5.032,13.8391,0.7145,0.4047,9.5031,0.983,0.029,0.0071,0.0171,0.5173,0.039,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9725,-66.6599,-7.5572,17.082,0.8197,0.2382,12.6874,0.9798,0.024,0.0014,0.0119,0.6467,0.0424,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.250000,5,NORMAL,0,0.962,-70.4778,-8.049,15.2083,0.8552,0.4376,12.8775,0.9805,0.0073,0.0053,0.01,0.6009,0.0416,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.300000,6,NORMAL,0,0.9659,-70.5956,-5.8477,20.5116,0.7082,0.4241,16.6955,0.9771,0.0267,0.005,0.0165,0.683,0.0519,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.350000,7,NORMAL,0,0.9828,-76.5042,-11.279,19.0693,0.7664,0.4588,14.6463,0.9848,0.0222,0.0084,0.024,0.6204,0.0431,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.400000,8,UE_MASS_DETACH,1,0.972,-79.6459,-7.2157,17.4912,0.4413,0.2575,13.5917,0.5972,0.0229,0.0086,0.0155,0.0401,0.0447,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.450000,9,UE_MASS_DETACH,1,0.9706,-85.0789,-5.2825,14.065,0.1814,0.2617,12.8889,0.5963,0.028,0.0153,0.0141,0.0875,0.0491,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.500000,10,UE_MASS_DETACH,1,0.98,-79.6287,-12.6686,18.9523,0.3459,0.1928,12.3327,0.6202,0.0102,0.0083,0.0071,0.0073,0.0603,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.550000,11,UE_MASS_DETACH,1,0.967,-72.634,-8.3829,21.1565,0.0216,0.1883,5.5625,0.6569,0.0236,0.0083,0.0233,0.2745,0.057,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.600000,12,UE_MASS_DETACH,1,0.966,-76.9958,-10.5378,19.5061,0.2453,0.1463,14.6023,0.5173,0.0188,0.0105,0.0092,0.0026,0.0475,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.650000,13,UE_MASS_DETACH,1,0.9537,-88.0495,-7.2671,17.4666,0.0717,0.1325,11.404,0.5481,0.017,0.0061,0.0112,-0.0618,0.0436,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.700000,14,UE_MASS_DETACH,1,0.9564,-71.1699,-5.5347,17.9997,0.173,0.2816,11.5086,0.6029,0.0206,0.0065,0.0174,0.0622,0.0754,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.750000,15,UE_MASS_DETACH,1,0.9527,-79.2585,-7.5321,24.7406,0.0891,0.146,13.9958,0.5332,0.0317,-0.0009,0.0241,0.065,0.0687,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.800000,16,UE_MASS_DETACH,1,0.954,-69.9594,-12.1653,14.5624,0.0706,0.0795,5.8908,0.5903,0.022,0.0085,0.0198,0.125,0.0422,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.850000,17,UE_MASS_DETACH,1,0.9593,-68.1198,-5.2887,19.7212,0.0716,0.2766,11.8093,0.6242,0.0145,0.0072,0.015,0.1569,0.0404,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.900000,18,UE_MASS_DETACH,1,0.9543,-71.9884,-9.014,25.2705,0.2582,0.2414,13.9011,0.6096,0.0095,0.012,-0.0022,-0.113,0.045,Cell-32,108,UE_MASS_DETACH
2024-01-15T08:00:00.950000,19,UE_MASS_DETACH,1,0.9644,-80.984,-13.549,18.6212,0.3653,0.2624,6.2999,0.5061,0.016,0.0131,0.0161,0.1096,0.0379,Cell-32,108,UE_MASS_DETACH
