timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.965,-71.6563,-10.1834,16.8387,0.8356,0.4794,11.1181,0.9846,0.0124,0.0069,0.0195,0.696,0.055,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.050000,1,NORMAL,0,0.9654,-74.9647,-9.3206,20.0965,0.8137,0.4544,10.4219,0.9742,0.0255,0.0066,0.0107,0.7055,0.0461,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9735,-71.915,-6.6329,13.9021,0.877,0.4383,10.8922,0.9857,0.0111,0.0092,0.0099,0.5418,0.0348,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9739,-78.1463,-4.9325,16.3926,0.6434,0.3418,15.7074,0.9842,0.0173,0.0085,0.0175,0.7394,0.0645,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9621,-81.6302,-8.8269,18.7808,0.7029,0.353,13.0314,0.9848,0.0202,0.0057,0.0138,0.5761,0.0589,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.250000,5,NORMAL,0,0.9733,-84.2309,-9.859,13.5104,0.728,0.4142,7.6511,0.9804,0.015,0.0086,0.0153,0.5923,0.0518,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.300000,6,NORMAL,0,0.9606,-76.3583,-4.6531,22.0214,0.676,0.4781,14.4342,0.9793,0.0241,0.0126,0.0094,0.5766,0.0602,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.350000,7,NORMAL,0,0.9672,-72.2426,-7.3188,19.1721,0.6739,0.4933,15.5088,0.9839,0.0198,0.0034,0.0176,0.6958,0.0494,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.400000,8,NORMAL,0,0.974,-76.6704,-6.8708,14.941,0.7781,0.4078,12.6759,0.9832,0.0193,0.0105,0.0128,0.5215,0.0675,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.450000,9,NORMAL,0,0.9761,-81.4613,-6.6206,16.4911,0.8011,0.4406,11.2968,0.9811,0.0165,0.0053,0.0108,0.6446,0.0428,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.500000,10,NORMAL,0,0.9705,-67.5638,-9.1601,18.7182,0.82,0.453,12.2279,0.9887,0.0224,0.0043,0.0193,0.721,0.0424,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.550000,11,HO_FAILURE,1,0.7426,-84.8276,-3.2723,6.88,0.562,0.6265,7.9842,0.9885,0.2857,0.141,0.0123,0.7188,0.0461,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.600000,12,HO_FAILURE,1,0.7157,-96.6399,-9.3795,13.4079,0.4445,0.5365,14.3711,0.9867,0.2616,0.1386,0.0096,0.584,0.0795,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.650000,13,HO_FAILURE,1,0.6709,-92.1667,-6.9055,13.1367,0.4962,0.465,11.3106,0.9807,0.3403,0.1497,0.0196,0.6886,0.0542,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.700000,14,HO_FAILURE,1,0.8021,-91.2335,-9.8528,11.8292,0.423,0.6842,8.2628,0.9853,0.1661,0.1481,0.0271,0.6846,0.0362,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.750000,15,HO_FAILURE,1,0.7513,-81.3157,-11.7598,18.3921,0.4533,0.3857,12.9835,0.9896,0.2184,0.1629,0.0105,0.6174,0.04,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.800000,16,HO_FAILURE,1,0.7545,-88.0584,-10.8972,11.0006,0.6007,0.7223,12.8419,0.9938,0.2374,0.1945,0.0205,0.5999,0.0368,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.850000,17,HO_FAILURE,1,0.6814,-83.6053,-8.9146,11.9876,0.3681,0.5381,15.6002,0.9825,0.2354,0.1204,0.0119,0.6352,0.044,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.900000,18,HO_FAILURE,1,0.7332,-78.6711,-10.2754,11.3825,0.5814,0.5227,13.3718,0.9923,0.2551,0.2006,0.017,0.5811,0.064,Cell-38,7,HO_FAILURE
2024-01-15T08:00:00.950000,19,HO_FAILURE,1,0.7029,-88.5077,-7.0736,13.2145,0.7017,0.6304,8.9024,0.987,0.2203,0.1359,0.0096,0.5872,0.0463,Cell-38,7,HO_FAILURE
