timestamp,sample_idx,label,fault_active,ho_sr,rsrp,rsrq,sinr,throughput,prb,latency,rrc_sr,rrc_reest,rlf,prach_fail,connected_ues,ul_timing_err,cell_id,run_id,fault_type
2024-01-15T08:00:00,0,NORMAL,0,0.9688,-68.8355,-7.6447,17.4822,0.8743,0.4541,9.7934,0.99,0.019,0.007,0.0195,0.6429,0.0539,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.050000,1,NORMAL,0,0.9703,-78.9147,-7.2303,22.0484,0.7035,0.4515,9.5116,0.9901,0.0251,0.0069,0.026,0.7385,0.0571,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.100000,2,NORMAL,0,0.9702,-70.0804,-9.9913,18.5838,0.8107,0.392,13.3944,0.9912,0.0179,0.0078,0.0109,0.507,0.0578,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.150000,3,NORMAL,0,0.9648,-74.7621,-9.9735,17.4435,0.8677,0.4201,12.0876,0.986,0.0138,0.0099,0.0087,0.5748,0.0395,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.200000,4,NORMAL,0,0.9636,-76.7623,-8.0025,15.2842,0.8604,0.4784,11.4786,0.9826,0.0171,0.0071,0.008,0.5732,0.0586,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.250000,5,NORMAL,0,0.9674,-66.8286,-8.5984,16.9155,0.7474,0.3977,10.0201,0.9864,0.0201,0.0065,0.0213,0.8017,0.0617,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.300000,6,NORMAL,0,0.9695,-71.1912,-4.2872,20.281,0.7332,0.4475,13.8787,0.98,0.0186,0.0113,0.0059,0.55,0.0482,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.350000,7,NORMAL,0,0.9678,-81.7882,-8.2536,21.4613,0.7855,0.4857,10.2237,0.981,0.0242,0.0091,0.0091,0.5859,0.0656,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.400000,8,NORMAL,0,0.9576,-70.3284,-8.9564,17.9905,0.8036,0.2729,7.6118,0.9854,0.0164,0.011,0.007,0.6952,0.0362,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.450000,9,NORMAL,0,0.9622,-80.3219,-4.1951,13.9815,0.7702,0.2991,16.7987,0.987,0.0207,0.0124,0.0157,0.6676,0.0513,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.500000,10,NORMAL,0,0.9695,-77.4622,-8.4286,20.431,0.8022,0.412,7.7984,0.9925,0.0167,0.011,0.0159,0.5465,0.0625,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.550000,11,NORMAL,0,0.967,-68.3233,-8.3648,20.1122,0.639,0.385,8.181,0.9831,0.0224,0.0062,0.0193,0.5815,0.0589,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.600000,12,RLF_SPIKE,1,0.816,-99.16,-6.8357,7.6675,0.4503,0.3404,13.4049,0.9861,0.3004,0.2981,0.0138,0.6998,0.0592,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.650000,13,RLF_SPIKE,1,0.7518,-103.8113,-10.2786,11.5661,0.3566,0.3591,16.6597,0.9915,0.3123,0.3886,0.0116,0.5803,0.044,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.700000,14,RLF_SPIKE,1,0.7387,-96.3834,-7.0378,3.5844,0.5718,0.4462,12.827,0.9823,0.248,0.3161,0.0152,0.5753,0.0657,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.750000,15,RLF_SPIKE,1,0.7975,-92.4414,-6.7453,13.6621,0.3233,0.4644,8.2061,0.9896,0.2954,0.3299,0.0195,0.6623,0.038,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.800000,16,RLF_SPIKE,1,0.7287,-95.5289,-7.7798,9.5048,0.3439,0.3622,5.9452,0.9782,0.3127,0.316,0.0049,0.7516,0.0522,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.850000,17,RLF_SPIKE,1,0.8093,-79.7215,-8.4942,8.9674,0.4266,0.422,8.8173,0.9788,0.2706,0.2462,0.0132,0.5406,0.0559,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.900000,18,RLF_SPIKE,1,0.7494,-97.4911,-8.8295,11.2872,0.4046,0.2898,14.9733,0.9803,0.2623,0.2824,0.0123,0.6187,0.0642,Cell-48,70,RLF_SPIKE
2024-01-15T08:00:00.950000,19,RLF_SPIKE,1,0.7263,-95.667,-7.5243,11.7003,0.2787,0.4714,8.5617,0.9827,0.3168,0.2869,0.0084,0.6921,0.0632,Cell-48,70,RLF_SPIKE
